client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-08745,Cécile,Imbert,SIM-5829721A,lhuet@example.net,+33-968504346,Francia,Jacquot-sur-Delmas,"7, rue Lelièvre, 17960 Martins-sur-Boulay",2025-07-19,1955-11-30,Otro,Activo,Tienda física
CL-08746,John,Gutierrez,SIM-8418238P,carrie32@example.com,+1-941593097,Canadá,Lake Andrewview,"595 Anna Alley Apt. 956, North Saraside, NB T6T 1A5",2024-01-25,2001-07-02,Femenino,Suspendido,Web
CL-08747,七夏,遠藤,SIM-8957987Q,osamu21@example.com,+81-310798853,Japón,東村山市,栃木県横浜市旭区美原町37丁目26番14号 京橋クレスト006,2025-08-02,1967-06-10,Otro,Activo,Tienda física
CL-08748,Luciana,Verdú,SIM-8759486M,lrivas@example.com,+58-352834356,Venezuela,Zaragoza,"Rambla de Celestina Gisbert 39, Murcia, 12842",2024-04-27,1957-07-01,Femenino,Activo,Instagram
CL-08749,Perla,Pou,SIM-Z2222430D,kescobar@example.net,+58-435387566,Venezuela,Guadalajara,"Vial Yaiza Vila 62, Burgos, 43807",2024-11-03,1997-06-10,Otro,Suspendido,Tienda física
CL-08750,くみ子,小林,SIM-5675633S,asukawatanabe@example.com,+81-326888797,Japón,横浜市神奈川区,徳島県いすみ市美原町27丁目13番15号 シャルム神明内535,2024-10-25,1981-12-24,Masculino,Activo,Instagram
CL-08751,帆,张,SIM-4057350N,liangguiying@example.net,+86-887097943,China,佛山市,西藏自治区红霞市花溪杜街H座 223036,2023-08-31,1984-09-01,Femenino,Activo,Instagram
CL-08752,Alice,Rodrigues,SIM-5019911T,joanacampos@example.com,+55-404746678,Brasil,Rocha do Norte,"Sítio de Guerra, Vila Piratininga Venda Nova, 19696-566 Cardoso de Borges / BA",2024-12-24,1964-06-15,Femenino,Activo,Instagram
CL-08753,Gordana,Hörle,SIM-Z2698693B,claus47@example.net,+49-619517294,Alemania,Soest,"Martin-Klemt-Platz 2/6, 14848 Ueckermünde",2023-09-16,1963-06-15,Masculino,Inactivo,Web
CL-08754,Karen,Lopez,SIM-6639622M,elliottrebecca@example.org,+1-827042137,Canadá,North Kevin,"08809 Linda Rapid, South Aaron, BC T7R 4M9",2024-02-22,2000-01-11,Femenino,Suspendido,Instagram
CL-08755,Morena,Ferrucci,SIM-Z2606600X,gabriella67@example.com,+39-314042454,Italia,Bruzolo,"Incrocio Zaira, 0 Appartamento 92, 40051, Altedo (BO)",2024-03-13,1975-08-26,Otro,Activo,Web
CL-08756,晶,黄,SIM-X0616079R,yinyan@example.org,+86-251952350,China,梧州市,内蒙古自治区六安县东丽张街l座 905989,2024-04-29,1979-01-13,Femenino,Activo,Instagram
CL-08757,Адам,Симонов,SIM-X0253574E,ivanna58@example.net,+7-937660515,Rusia,г. Балтийск,"д. Моршанск, пр. Братский, д. 5 к. 385, 182816",2024-02-28,1980-09-01,Masculino,Suspendido,Web
CL-08758,Nacio,Muro,SIM-Y1919603T,raulmorata@example.org,+34-781628620,España,Albacete,"Camino de Hernán Tejero 58, Las Palmas, 14028",2025-04-30,2005-11-11,Masculino,Activo,Referido
CL-08759,Simón,Amador,SIM-Y1387714D,trilloeligia@example.org,+58-202929852,Venezuela,Melilla,"Plaza Benigno Araujo 94, Ourense, 06835",2024-12-04,1973-05-31,Masculino,Suspendido,Tienda física
CL-08760,Élisabeth,Lopez,SIM-3941213W,martin62@example.net,+33-670318962,Francia,Saint Émilenec,"rue de Fernandez, 47922 Morel",2025-04-03,1970-11-19,Otro,Inactivo,Tienda física
CL-08761,Águeda,Toro,SIM-9757434Y,doritaarcos@example.org,+34-156952635,España,Murcia,"C. de Bernarda Pedraza 28, Huelva, 29031",2025-04-23,2005-02-17,Femenino,Activo,Instagram
CL-08762,裕樹,伊藤,SIM-X0686746N,taichi48@example.net,+81-856507441,Japón,品川区,栃木県目黒区轟12丁目11番20号 パレス三筋981,2024-01-23,1955-10-15,Femenino,Activo,Web
CL-08763,涛,李,SIM-Z2577636A,leiyan@example.net,+86-722641196,China,南昌市,重庆市南京市山亭佛山街y座 825105,2023-11-09,1951-08-22,Otro,Activo,Instagram
CL-08764,Melissa,Novaes,SIM-4055578B,elisa11@example.net,+55-120230736,Brasil,Vargas de Aparecida,"Alameda de Macedo, 401, Vila Madre Gertrudes 2ª Seção, 52142-692 Ribeiro / AP",2024-04-29,1989-07-08,Masculino,Activo,Instagram
CL-08765,Natalia,Montenegro,SIM-7459138P,xvalenzuela@example.org,+52-660721461,México,San Tania de la Montaña,"Periférico Baja California Sur 607 Interior 233, San Concepción los bajos, AGS 03426-9848",2024-10-30,1991-09-04,Femenino,Activo,Tienda física
CL-08766,Silvia,Cesaroni,SIM-2350461E,carlobalbo@example.org,+39-521453568,Italia,Verchiano,"Contrada Edoardo, 62, 39022, Aschbach (BZ)",2025-02-13,1991-07-12,Masculino,Activo,Referido
CL-08767,Reyna,Gomila,SIM-9154079X,eiborra@example.com,+1-809-415692459,Dominican Republic,Santa Cruz de Tenerife,"Callejón de Cleto Águila 915 Apt. 85 , Madrid, 25100",2023-09-09,1984-04-21,Otro,Inactivo,Tienda física
CL-08768,Jacob,Jenkins,SIM-Z2382214N,millergabriel@example.org,+1-552229098,Canadá,Dorothyshire,"4186 Denise Tunnel Suite 995, Lake Kristen, SK L6P 8V4",2024-06-14,1968-07-27,Masculino,Activo,Web
CL-08769,Abraham,Cuevas,SIM-2831041V,arizaedgardo@example.com,+1-809-389049051,Dominican Republic,Tarragona,"Callejón de Santos Uribe 74, Guadalajara, 10149",2025-03-28,2003-02-06,Femenino,Activo,Instagram
CL-08770,Агафон,Гуляева,SIM-Y1668868B,afinogen21@example.net,+7-658539151,Rusia,клх Обоянь,"с. Кострома, ш. Красногвардейское, д. 6/8 стр. 8, 256863",2024-01-04,1994-03-21,Otro,Activo,Instagram
CL-08771,峰,何,SIM-Y1920593R,pingzheng@example.com,+86-367246402,China,永安县,天津市彬市梁平李街Q座 800263,2024-05-01,1970-03-22,Femenino,Activo,Instagram
CL-08772,秀华,张,SIM-2114354X,baijing@example.org,+86-711593098,China,兴安盟县,西藏自治区鹏市锡山全街M座 507676,2023-09-21,1948-03-04,Femenino,Activo,Referido
CL-08773,Zoé,Perrier,SIM-2357747V,benjaminlebrun@example.net,+33-465399460,Francia,Noël,"502, boulevard Mahe, 64619 Gautier-la-Forêt",2025-01-06,1962-06-13,Femenino,Activo,Referido
CL-08774,Alix,Legros,SIM-X0103596G,bdelmas@example.org,+33-319254708,Francia,Blanc,"858, avenue Paul, 60173 Chevaliernec",2025-06-07,1984-03-29,Otro,Activo,Tienda física
CL-08775,利,李,SIM-X0436191L,junhe@example.com,+86-903026067,China,台北县,云南省颖市长寿呼和浩特路a座 841133,2025-02-16,1978-11-12,Femenino,Activo,Referido
CL-08776,Frédérique,Klein,SIM-2963129Q,pmeyer@example.org,+33-436192729,Francia,Hervé,"181, boulevard Élodie Huet, 32687 Lacroix",2024-03-27,1986-10-30,Masculino,Activo,Instagram
CL-08777,Nydia,Barros,SIM-Y1733645C,iniestatoribio@example.org,+1-809-100786933,Dominican Republic,Granada,"Acceso de Itziar Diaz 206, Vizcaya, 06880",2025-03-12,1996-11-23,Femenino,Activo,Referido
CL-08778,Evelia,Almazán,SIM-X0519222C,felix42@example.com,+1-809-460820373,Dominican Republic,Ceuta,"Plaza de Ángeles Trillo 80, Albacete, 03804",2024-01-15,1969-03-19,Masculino,Activo,Tienda física
CL-08779,Severino,Rozas,SIM-X0622080E,fernanda64@example.org,+58-195958355,Venezuela,Baleares,"Rambla Olalla Ferrándiz 16, Navarra, 32525",2025-04-03,1983-05-16,Femenino,Activo,Referido
CL-08780,Melissa,Reynolds,SIM-Y1186353J,kevin89@example.net,+1-773284493,Canadá,Lake Evan,"301 Freeman Fort Apt. 935, Port Kristen, NS P1N6E5",2024-04-26,1989-07-04,Masculino,Inactivo,Instagram
CL-08781,Toribio,Frutos,SIM-2440570V,casalrosalina@example.net,+58-876040695,Venezuela,Cuenca,"Urbanización Anastasia Araujo 55, Ávila, 23892",2024-03-08,1951-10-09,Masculino,Activo,Instagram
CL-08782,Cipriano,Cisneros,SIM-2405853F,kguardia@example.com,+1-809-302441657,Dominican Republic,Ourense,"Alameda Aurora Bellido 87, Cuenca, 18569",2024-04-19,1975-04-26,Masculino,Activo,Web
CL-08783,Michael,Cruz,SIM-X0797841V,christopher54@example.com,+1-725905862,Canadá,New Ericamouth,"3940 Angela Extension, Lake Michaelfurt, BC N2C 8C6",2023-09-25,1964-04-06,Femenino,Inactivo,Referido
CL-08784,Aníbal,Aramburu,SIM-5297233B,eligio19@example.org,+1-809-260489127,Dominican Republic,Valladolid,"Alameda de Jaime Escribano 8, Navarra, 01045",2023-12-18,1974-02-23,Otro,Activo,Web
CL-08785,Bernard,Bouvier,SIM-Z2705009W,maurice34@example.com,+33-520697071,Francia,Lesage,"372, rue Laurence Klein, 72399 Potier",2023-11-21,1971-08-06,Masculino,Activo,Tienda física
CL-08786,洋介,高橋,SIM-Z2298478L,asukatanaka@example.net,+81-671997674,Japón,大網白里市,香川県八千代市丸の内13丁目6番3号,2024-10-18,1946-12-25,Femenino,Activo,Tienda física
CL-08787,辉,张,SIM-X0547384F,zkong@example.net,+86-588620056,China,呼和浩特市,江西省桂英县沈北新天津街f座 342164,2024-04-20,2000-08-09,Masculino,Activo,Referido
CL-08788,Lisa,Lynch,SIM-Z2497656V,smithjodi@example.com,+1-985605575,Estados Unidos,North Raymondville,"77952 Sanchez Springs, Port William, ID 72003",2025-03-06,1998-06-25,Otro,Activo,Tienda física
CL-08789,Berto,Benito,SIM-1202142R,tpazos@example.com,+58-998517508,Venezuela,La Coruña,"Alameda de Evita Chaparro 3 Apt. 23 , Toledo, 48780",2024-08-22,1953-04-26,Masculino,Inactivo,Tienda física
CL-08790,Guiomar,Velasco,SIM-Y1929060G,boualbina@example.net,+1-809-411755603,Dominican Republic,Zaragoza,"Plaza de Jonatan Sánchez 95 Puerta 8 , Girona, 49484",2024-09-16,1988-11-09,Otro,Activo,Tienda física
CL-08791,Matthew,Perkins,SIM-6716896E,rothchristopher@example.net,+1-475893734,Estados Unidos,Smithberg,"76170 Knight Oval, Markstad, MN 27252",2024-05-26,1974-04-07,Masculino,Activo,Web
CL-08792,Valerio,Notarbartolo,SIM-Y1499398M,melissamastandrea@example.net,+39-645609140,Italia,Finale Emilia,"Canale Virgilio, 428 Piano 9, 28816, Intragna (VB)",2023-11-24,1953-05-29,Otro,Activo,Instagram
CL-08793,Bartholomäus,Gieß,SIM-5729969W,bertram51@example.net,+49-368649163,Alemania,Bad Kreuznach,"Wilfriede-Hethur-Gasse 6-4, 59668 Potsdam",2024-11-05,1980-04-22,Femenino,Activo,Instagram
CL-08794,英樹,清水,SIM-1444599S,inouekyosuke@example.org,+81-556846932,Japón,横浜市緑区,埼玉県横浜市西区戸塚町1丁目26番1号 クレスト前弥六南町156,2024-12-11,1945-08-11,Femenino,Suspendido,Referido
CL-08795,Sarah,Barrett,SIM-6022132L,robertcamacho@example.com,+1-730645040,Canadá,Moorebury,"432 Rios Manors Suite 360, South Scott, NU L8J1K5",2024-08-14,1990-12-05,Femenino,Activo,Web
CL-08796,Amancio,Arnaiz,SIM-X0622487S,kcalleja@example.com,+34-193425932,España,Baleares,"Plaza José Luis Grau 98, Castellón, 38053",2025-01-05,1960-11-12,Otro,Activo,Tienda física
CL-08797,Kim,Brown,SIM-4984326L,berrykatie@example.org,+1-497769168,Canadá,South Julieborough,"168 Jessica Track Apt. 764, East Melanie, PE P6N 7R6",2023-12-23,1947-11-18,Masculino,Activo,Instagram
CL-08798,Rosl,Dehmel,SIM-X0796542Y,ekremkostolzin@example.net,+49-510350412,Alemania,Oschatz,"Enrico-Drubin-Weg 804, 45964 Melle",2024-06-07,1953-07-25,Femenino,Activo,Instagram
CL-08799,康弘,佐々木,SIM-6727274G,tarohayashi@example.com,+81-793215577,Japón,八王子市,青森県世田谷区独鈷沢3丁目17番16号 クレスト西神田171,2024-04-14,2004-07-02,Otro,Activo,Web
CL-08800,James,Stevens,SIM-X0181632R,lisaclayton@example.com,+1-744907761,Estados Unidos,Carolland,"456 Ryan Trace, East Lindaland, GU 57689",2024-06-18,2006-08-23,Masculino,Activo,Tienda física
CL-08801,María Pilar,Garrido,SIM-7455825F,albertrivero@example.com,+34-701140228,España,Cáceres,"Glorieta de María Dolores Palomo 3 Puerta 2 , Cáceres, 18842",2024-09-12,1948-09-28,Femenino,Activo,Web
CL-08802,Eladio,Colomer,SIM-6730217A,alejandra02@example.com,+34-840052176,España,Pontevedra,"Camino Odalys Cantero 3 Apt. 15 , Soria, 27120",2023-11-21,1985-09-24,Femenino,Activo,Referido
CL-08803,Rosalia,Taliercio,SIM-6235561P,lauracastioni@example.com,+39-287409280,Italia,Borsano,"Contrada Paltrinieri, 240, 18023, Cosio Di Arroscia (IM)",2024-05-15,1998-08-29,Masculino,Suspendido,Tienda física
CL-08804,建国,曾,SIM-Z2873796S,yaoxia@example.com,+86-859260813,China,南宁市,江苏省莹县合川蔡路t座 258291,2024-04-12,1956-10-09,Femenino,Activo,Instagram
CL-08805,Jose Miguel,Pastor,SIM-Y1949208G,gabrielsalom@example.org,+34-291412337,España,Almería,"Vial de Emiliano Luís 38, Huelva, 28929",2024-12-31,2003-10-12,Otro,Activo,Web
CL-08806,Heinz-Otto,Bähr,SIM-1804841P,nora64@example.org,+49-448412517,Alemania,Roth,"Reichmannring 7010, 71410 Bad Langensalza",2023-12-02,1969-02-11,Femenino,Activo,Web
CL-08807,Chuy,Bastida,SIM-9105389B,bermudezjacobo@example.com,+1-809-376147347,Dominican Republic,Tarragona,"Paseo de Imelda Aliaga 79, Pontevedra, 23486",2024-05-25,1955-03-21,Otro,Inactivo,Web
CL-08808,Еремей,Морозов,SIM-9085901G,fekla06@example.net,+7-860643509,Rusia,г. Волхов,"г. Чикола, пр. ДОС, д. 3/8 к. 569, 718525",2024-01-16,1961-05-22,Femenino,Activo,Instagram
CL-08809,José María,Verdú,SIM-9525902S,tiburcioblanca@example.org,+34-871190078,España,Sevilla,"Pasadizo Teobaldo Sevillano 904, Soria, 25370",2025-07-03,1953-12-16,Otro,Activo,Tienda física
CL-08810,Marcos,Heras,SIM-X0517261Z,rosa24@example.com,+1-809-602923107,Dominican Republic,Teruel,"Alameda de Candela Corbacho 6, Granada, 18867",2024-06-13,1976-01-20,Otro,Activo,Tienda física
CL-08811,Добромысл,Фролова,SIM-1512347M,veronika2023@example.net,+7-406970463,Rusia,клх Моршанск,"п. Кропоткин (Краснод.), ул. Чернышевского, д. 17, 281254",2024-10-20,1994-12-20,Femenino,Activo,Web
CL-08812,Ángel,Mateu,SIM-Y1915719A,reyna43@example.net,+34-467418346,España,Ourense,"Urbanización de Artemio Caro 70, Cuenca, 37027",2024-09-01,1992-05-27,Femenino,Inactivo,Web
CL-08813,美加子,鈴木,SIM-Y1747636G,maisasaki@example.org,+81-464662521,Japón,横浜市南区,長崎県西多摩郡日の出町外国府間23丁目21番9号 筑土八幡町パーク024,2024-02-26,1970-10-10,Femenino,Activo,Referido
CL-08814,Эрнст,Зимина,SIM-Y1249749K,ratmir_1995@example.com,+7-334517479,Rusia,ст. Кыштым,"п. Сарапул, ул. Никитина, д. 228, 946695",2024-03-03,1971-06-20,Otro,Activo,Web
CL-08815,Benoît,Julien,SIM-X0548143F,gabrielleferreira@example.net,+33-330802206,Francia,Saint Renée,"32, chemin Menard, 86269 Martinsnec",2025-06-16,1958-12-18,Masculino,Activo,Tienda física
CL-08816,Kimberly,Simpson,SIM-X0846058A,jeffrey80@example.net,+1-953419912,Canadá,Williamsfurt,"336 Martinez Parkways Suite 151, South Debramouth, MB R8T6V5",2025-03-11,1964-02-23,Masculino,Activo,Web
CL-08817,Bonifacio,Barrena,SIM-7238542M,danielcamacho@example.com,+1-809-762810648,Dominican Republic,Segovia,"Acceso Nico Arana 80 Piso 6 , Zamora, 39401",2024-12-25,1989-02-14,Masculino,Activo,Tienda física
CL-08818,Augusto,Bevilacqua,SIM-6851549X,valeria00@example.net,+39-730329150,Italia,Civitella Del Tronto,"Incrocio Antonio, 2 Piano 2, 87016, Morano Calabro (CS)",2025-04-27,1957-07-22,Masculino,Activo,Instagram
CL-08819,Benjamin,Gibson,SIM-3311031C,kevin46@example.net,+1-206742493,Canadá,Evanston,"57083 Rachel Alley, New Erin, YT V4P 6T1",2024-10-08,1988-05-30,Femenino,Activo,Tienda física
CL-08820,Hans-Adolf,Benthin,SIM-X0994567R,othanel@example.com,+49-221367725,Alemania,Groß-Gerau,"Paulo-Etzler-Straße 4, 47753 Havelberg",2024-03-05,1998-07-25,Femenino,Activo,Tienda física
CL-08821,Mikayla,Andrews,SIM-Y1909831A,davidmoody@example.net,+1-588243129,Estados Unidos,Johnfort,"693 Jacqueline Rest Apt. 656, Saundersberg, UT 20705",2024-04-10,1958-07-02,Femenino,Activo,Tienda física
CL-08822,Lorenzo,Sousa,SIM-5641477Z,cda-paz@example.com,+55-273116240,Brasil,Santos,"Área de da Paz, 99, Xodo-Marize, 71571-728 Monteiro das Pedras / DF",2024-03-04,1977-02-13,Otro,Activo,Web
CL-08823,Jaime,Camarillo,SIM-X0705689A,prietoantonia@example.net,+52-512948742,México,San Esteban los altos,"Prolongación Norte Rojas 220 Edif. 626 , Depto. 503, San Silvia los bajos, NL 70145-1427",2024-02-13,2007-01-15,Femenino,Activo,Tienda física
CL-08824,Armida,Clemente,SIM-7665278E,villanuevabenito@example.com,+58-455979331,Venezuela,Sevilla,"Paseo Mohamed Núñez 4 Puerta 3 , Badajoz, 39736",2025-08-06,1972-05-22,Otro,Activo,Tienda física
CL-08825,Victor Manuel,Torre,SIM-9156457L,verdejofabiola@example.com,+58-614124845,Venezuela,Málaga,"Urbanización de Modesto Cortes 39, Guipúzcoa, 46764",2025-04-07,2005-04-07,Masculino,Activo,Tienda física
CL-08826,Дорофей,Крылов,SIM-X0790014X,vladimirovasofija@example.org,+7-718160483,Rusia,к. Тамбей,"к. Ноглики, пер. Коминтерна, д. 1, 413778",2024-04-21,1976-07-15,Masculino,Activo,Instagram
CL-08827,Romolo,Castellitto,SIM-X0332917S,fabiogaleati@example.net,+39-359526194,Italia,Pesche,"Incrocio Vincentio, 733, 24050, Cortenuova (BG)",2025-04-25,1963-03-04,Masculino,Activo,Instagram
CL-08828,Geneviève,Chauvin,SIM-Z2851745K,oceane64@example.com,+33-991688230,Francia,Barbe,"8, boulevard de Guérin, 79214 Torres",2024-01-18,1971-05-18,Masculino,Suspendido,Tienda física
CL-08829,Matthew,Lawrence,SIM-5714154B,erinreynolds@example.net,+1-228242151,Canadá,Allenbury,"1264 Christopher Well Suite 696, Bakerhaven, YT Y7B6Y3",2024-08-20,1994-04-04,Femenino,Activo,Tienda física
CL-08830,Carla,Martínez,SIM-7066019M,scastillo@example.com,+34-267341440,España,Palencia,"Via Jordán Roda 13 Puerta 3 , Navarra, 03480",2024-11-21,1974-03-15,Masculino,Activo,Web
CL-08831,Давыд,Кабанова,SIM-X0862235B,romanovpotap@example.net,+7-268067634,Rusia,п. Кулу,"клх Сладково, пр. Каштановый, д. 515 стр. 5/4, 609470",2024-04-20,1978-02-23,Otro,Activo,Tienda física
CL-08832,佳,张,SIM-7830128P,yong78@example.com,+86-930967590,China,冬梅县,山西省超市吉区拉萨街T座 349141,2024-05-23,1945-04-11,Otro,Activo,Web
CL-08833,Марфа,Давыдова,SIM-1092582J,bogdan_43@example.org,+7-446624339,Rusia,г. Костомукша,"к. Кировск (Ленин.), алл. Школьная, д. 94, 176539",2025-07-16,1995-04-07,Masculino,Suspendido,Web
CL-08834,Agnieszka,Warmer,SIM-Y1312729G,janus15@example.net,+49-734616460,Alemania,Hoyerswerda,"Dierk-Margraf-Ring 6, 94515 Bogen",2024-10-05,1952-12-18,Masculino,Suspendido,Tienda física
CL-08835,Louis,Rodriguez,SIM-X0964627F,ycantu@example.org,+1-387561697,Estados Unidos,Teresafurt,"606 Sabrina Ville, Christinemouth, OH 76728",2024-06-25,1972-09-18,Femenino,Activo,Instagram
CL-08836,Marcio,Alcolea,SIM-X0600903M,bermejoenrique@example.com,+58-188824765,Venezuela,Melilla,"Pasadizo Anita Paz 82 Piso 6 , Vizcaya, 11071",2025-08-04,1952-12-29,Masculino,Activo,Tienda física
CL-08837,岩,甄,SIM-X0654236R,hxia@example.com,+86-202778529,China,马鞍山县,安徽省莹市浔阳张路E座 349211,2025-08-03,1969-07-02,Femenino,Inactivo,Instagram
CL-08838,Jean,Carre,SIM-X0409514E,christinecolas@example.com,+33-417169149,Francia,Thomas,"97, chemin de Dumont, 26398 Grenier-sur-Mer",2024-07-19,1957-03-14,Femenino,Activo,Instagram
CL-08839,Tyler,Tanner,SIM-Y1728787S,rebeccawhite@example.com,+1-587043877,Estados Unidos,New Cole,"6428 Cindy Hills Apt. 446, Curtisstad, TN 50960",2024-01-27,1970-01-31,Otro,Activo,Web
CL-08840,Daniel,Blanchet,SIM-Z2432079J,srenault@example.net,+33-596591240,Francia,Saint Margot-sur-Mer,"3, boulevard de Ferreira, 78382 FernandesVille",2023-12-07,1969-11-02,Femenino,Activo,Instagram
CL-08841,淑华,张,SIM-4617606B,idu@example.com,+86-902940048,China,丽市,陕西省北京县丰都西宁路q座 600989,2024-04-29,1987-08-22,Otro,Activo,Instagram
CL-08842,Levi,Moura,SIM-2906735H,ferreirabruno@example.org,+55-256402478,Brasil,Garcia,"Esplanada de Freitas, 34, Planalto, 65352657 Freitas / PB",2025-01-31,1988-07-12,Masculino,Activo,Referido
CL-08843,Yuridia,Velásquez,SIM-5964119N,lucia74@example.org,+52-688479103,México,San Raquel de la Montaña,"Viaducto Norte Villalpando 037 Interior 986, San Camilo de la Montaña, QRO 21581-0988",2024-05-04,1956-07-31,Masculino,Activo,Instagram
CL-08844,Mariana,Ortiz,SIM-X0870824K,mgarzon@example.org,+34-625259747,España,Sevilla,"Cañada de Adoración Capdevila 567, Valencia, 13180",2025-01-12,2000-09-28,Femenino,Activo,Instagram
CL-08845,Kamilly,Aparecida,SIM-Z2678312P,ana-julia53@example.com,+55-341702084,Brasil,Cardoso do Sul,"Loteamento de Duarte, 447, Nova Cintra, 23714416 Correia / SC",2024-08-01,1998-03-02,Masculino,Activo,Web
CL-08846,Teresita,Mendoza,SIM-X0194274Q,galvezasuncion@example.com,+1-809-164939190,Dominican Republic,Salamanca,"Plaza de Aurelio Carbajo 7, Málaga, 05981",2023-11-24,1957-07-22,Masculino,Activo,Tienda física
CL-08847,Ипат,Жукова,SIM-X0703875Y,arefi_61@example.org,+7-906603924,Rusia,клх Ангарск,"ст. Цимлянск, бул. Иванова, д. 1/5 стр. 45, 951924",2024-01-25,1961-01-20,Otro,Activo,Web
