employee_id,branch_id,nombre,rol,horario,salario_base,horas_extras,status,vacaciones_restantes,fecha_ingreso,fecha_egreso
E-011657,BR-00436,Matthew Drake,Vendedor,"Lunes a Sábado, 10:00–20:00",1620,3,Activo,11,2022-08-30,
E-011658,BR-00436,Benjamin Hull,Vendedor,"Lunes a Viernes, 8:30–17:30",1250,6,Activo,21,2024-05-26,
E-011659,BR-00436,Carol Downs,Vendedor,"Lunes a Viernes, 8:30–17:30",1609,0,De vacaciones,17,2021-05-14,
E-011660,BR-00436,Jamie Chang,Vendedor,"Martes a Domingo, 11:00–19:00",1688,18,Activo,12,2023-04-07,
E-011661,BR-00436,Angela Johnson,Vendedor,"Martes a Domingo, 11:00–19:00",1374,6,Activo,17,2024-11-05,
E-011662,BR-00436,Jonathon Williamson,Vendedor,"Martes a Domingo, 11:00–19:00",1646,9,Despedido,0,2022-06-11,2022-10-14
E-011663,BR-00436,Casey Hayes,Vendedor,"Todos los días, 8:00–22:00",1756,17,Activo,8,2021-09-30,
E-011664,BR-00436,Michael Daniel,Vendedor,"Lunes a Sábado, 10:00–20:00",1496,10,Activo,17,2023-08-19,
E-011665,BR-00436,Joshua Dunn,Vendedor,"Lunes a Sábado, 10:00–20:00",1351,19,De vacaciones,12,2021-12-01,
E-011666,BR-00436,Hannah Francis,Vendedor,"Lunes a Sábado, 10:00–20:00",1690,4,Activo,20,2023-10-28,
E-011667,BR-00436,John Austin,Vendedor,"Martes a Domingo, 11:00–19:00",1377,1,Activo,11,2022-04-21,
E-011668,BR-00436,Dominic Moore,Vendedor,"Todos los días, 8:00–22:00",1482,17,De baja,11,2023-04-03,2024-09-19
E-011669,BR-00436,Samantha Alexander,Vendedor,"Todos los días, 8:00–22:00",1446,6,Activo,16,2022-03-17,
E-011670,BR-00436,Lucas Burke,Vendedor,"Lunes a Viernes, 8:30–17:30",1647,9,Activo,21,2022-10-19,
E-011671,BR-00436,Natasha Peterson,Vendedor,"Lunes a Viernes, 9:00–18:00",1684,4,Activo,7,2023-12-25,
E-011672,BR-00436,Nicole Wilcox,Vendedor,"Lunes a Sábado, 10:00–20:00",1758,19,Activo,15,2024-06-18,
E-011673,BR-00437,Joshua Davies,Manager,"Lunes a Viernes, 8:30–17:30",3446,0,Activo,19,2024-04-22,
E-011674,BR-00437,Julia Moore,Sub Manager,"Lunes a Viernes, 8:30–17:30",2081,10,Activo,13,2021-03-27,
E-011675,BR-00437,Crystal Vincent,Vendedor,"Lunes a Viernes, 9:00–18:00",1267,8,Activo,13,2024-11-03,
E-011676,BR-00437,Carlos Cox,Vendedor,"Lunes a Sábado, 10:00–20:00",1703,2,Activo,18,2021-02-08,
E-011677,BR-00437,Breanna Thomas,Vendedor,"Lunes a Viernes, 9:00–18:00",1651,11,Activo,8,2023-11-28,
E-011678,BR-00437,Kevin Little,Vendedor,"Lunes a Viernes, 9:00–18:00",1730,13,Activo,21,2020-08-29,
E-011679,BR-00437,Mark Raymond,Vendedor,"Lunes a Sábado, 10:00–20:00",1233,16,De vacaciones,19,2024-06-15,
E-011680,BR-00437,Michelle Owens,Vendedor,"Todos los días, 8:00–22:00",1282,13,Activo,12,2025-06-30,
E-011681,BR-00437,Jason Duncan,Vendedor,"Lunes a Viernes, 8:30–17:30",1512,3,Activo,21,2022-01-08,
E-011682,BR-00437,Alexandria Mcclure,Vendedor,"Lunes a Viernes, 8:30–17:30",1325,15,Activo,12,2021-01-25,
E-011683,BR-00437,Phillip Torres,Vendedor,"Lunes a Sábado, 10:00–20:00",1605,5,Activo,12,2022-01-09,
E-011684,BR-00437,Matthew Morrison,Vendedor,"Lunes a Viernes, 9:00–18:00",1618,9,De vacaciones,5,2024-08-20,
E-011685,BR-00437,Thomas Miller,Vendedor,"Lunes a Sábado, 10:00–20:00",1300,10,Activo,21,2023-03-18,
E-011686,BR-00437,William Sullivan,Vendedor,"Lunes a Viernes, 9:00–18:00",1627,5,Activo,19,2024-12-04,
E-011687,BR-00437,Kim Chandler,Vendedor,"Lunes a Sábado, 10:00–20:00",1295,18,Activo,7,2023-10-19,
E-011688,BR-00437,Eric Mayo,Vendedor,"Todos los días, 8:00–22:00",1415,18,Activo,22,2021-09-09,
E-011689,BR-00437,Sean Daniels,Vendedor,"Lunes a Viernes, 9:00–18:00",1213,19,Activo,21,2022-02-20,
E-011690,BR-00438,Michael Phillips,Manager,"Lunes a Viernes, 9:00–18:00",3007,20,Activo,7,2023-05-02,
E-011691,BR-00438,John Rich,Sub Manager,"Martes a Domingo, 11:00–19:00",1952,8,Activo,9,2022-04-25,
E-011692,BR-00438,Peter Shaw,Vendedor,"Lunes a Viernes, 8:30–17:30",1252,13,Activo,16,2020-11-24,
E-011693,BR-00438,Brandon Gutierrez,Vendedor,"Todos los días, 8:00–22:00",1786,16,De vacaciones,1,2023-04-07,
E-011694,BR-00438,Sarah Wilson,Vendedor,"Lunes a Viernes, 9:00–18:00",1792,14,De vacaciones,16,2021-11-15,
E-011695,BR-00438,Jessica Smith,Vendedor,"Lunes a Viernes, 9:00–18:00",1706,2,Activo,20,2021-06-14,
E-011696,BR-00438,Victoria Bush,Vendedor,"Todos los días, 8:00–22:00",1800,4,Activo,15,2021-08-14,
E-011697,BR-00438,James Brown,Vendedor,"Lunes a Viernes, 8:30–17:30",1543,15,Activo,12,2024-08-05,
E-011698,BR-00438,Chris Rodriguez,Vendedor,"Todos los días, 8:00–22:00",1414,9,Activo,18,2024-07-12,
E-011699,BR-00438,Kelly Merritt,Vendedor,"Lunes a Sábado, 10:00–20:00",1525,12,Activo,14,2024-05-01,
E-011700,BR-00438,Regina Joseph,Vendedor,"Lunes a Viernes, 9:00–18:00",1568,19,Activo,9,2021-01-04,
E-011701,BR-00438,Sandra Rollins,Vendedor,"Todos los días, 8:00–22:00",1767,5,Activo,18,2024-09-05,
E-011702,BR-00438,Timothy Hernandez,Vendedor,"Lunes a Sábado, 10:00–20:00",1394,8,De baja,16,2023-09-03,2024-11-19
E-011703,BR-00438,John Jarvis,Vendedor,"Martes a Domingo, 11:00–19:00",1445,4,Activo,13,2021-09-06,
E-011704,BR-00438,Jon Miles,Vendedor,"Lunes a Sábado, 10:00–20:00",1600,18,Activo,8,2024-01-29,
E-011705,BR-00438,Lindsay Garcia,Vendedor,"Lunes a Viernes, 9:00–18:00",1267,8,De baja,21,2022-11-20,2023-10-11
E-011706,BR-00439,Robert Rivers,Manager,"Lunes a Sábado, 10:00–20:00",3329,2,Activo,13,2021-07-15,
E-011707,BR-00439,Tiffany May,Sub Manager,"Martes a Domingo, 11:00–19:00",2262,8,Activo,21,2024-04-15,
E-011708,BR-00439,Kathryn Robbins,Vendedor,"Todos los días, 8:00–22:00",1684,2,De baja,18,2021-02-21,2024-07-05
E-011709,BR-00439,Megan Nash,Vendedor,"Lunes a Viernes, 9:00–18:00",1349,8,Activo,11,2023-08-05,
E-011710,BR-00439,Michael Ramirez,Vendedor,"Lunes a Viernes, 9:00–18:00",1788,1,De vacaciones,17,2022-07-07,
E-011711,BR-00439,Andrea Hughes,Vendedor,"Lunes a Viernes, 8:30–17:30",1664,12,Activo,8,2025-03-04,
E-011712,BR-00439,Andrew Cooper,Vendedor,"Lunes a Sábado, 10:00–20:00",1404,9,Activo,16,2021-12-22,
E-011713,BR-00439,Gary Stewart,Vendedor,"Lunes a Sábado, 10:00–20:00",1305,3,Activo,18,2023-04-03,
E-011714,BR-00439,Brian Carney,Vendedor,"Lunes a Viernes, 9:00–18:00",1231,13,Activo,12,2021-05-25,
E-011715,BR-00439,Thomas Lee,Vendedor,"Martes a Domingo, 11:00–19:00",1767,1,Activo,14,2024-07-06,
E-011716,BR-00439,Mrs. Haley Nunez MD,Vendedor,"Lunes a Viernes, 8:30–17:30",1527,0,Activo,10,2024-06-09,
E-011717,BR-00439,Monica Sweeney,Vendedor,"Martes a Domingo, 11:00–19:00",1246,19,Activo,15,2022-08-11,
E-011718,BR-00439,Deborah Brown,Vendedor,"Lunes a Sábado, 10:00–20:00",1440,6,Activo,14,2023-07-24,
E-011719,BR-00439,Jaime Smith,Vendedor,"Todos los días, 8:00–22:00",1244,7,Activo,16,2021-03-01,
E-011720,BR-00439,Maria Castro,Vendedor,"Lunes a Viernes, 8:30–17:30",1703,18,Activo,13,2024-03-03,
E-011721,BR-00439,Eddie White,Vendedor,"Todos los días, 8:00–22:00",1516,5,Activo,15,2023-08-14,
E-011722,BR-00439,Kelly Bryant,Vendedor,"Lunes a Sábado, 10:00–20:00",1619,15,Activo,22,2023-01-27,
E-011723,BR-00439,Cheryl Tucker,Vendedor,"Martes a Domingo, 11:00–19:00",1329,14,Activo,11,2024-06-24,
E-011724,BR-00439,Eric Potts,Vendedor,"Todos los días, 8:00–22:00",1513,6,Activo,22,2021-11-05,
E-011725,BR-00439,David Fuller,Vendedor,"Martes a Domingo, 11:00–19:00",1742,9,De vacaciones,7,2021-09-13,
E-011726,BR-00440,Ashley Wilson,Manager,"Todos los días, 8:00–22:00",3011,5,Activo,17,2024-03-07,
E-011727,BR-00440,Susan Holmes,Sub Manager,"Todos los días, 8:00–22:00",1889,6,Activo,16,2024-09-28,
E-011728,BR-00440,Lindsey Washington,Vendedor,"Lunes a Viernes, 8:30–17:30",1358,13,Activo,7,2023-11-17,
E-011729,BR-00440,Mrs. Lindsey Kerr DDS,Vendedor,"Lunes a Viernes, 9:00–18:00",1512,13,De baja,15,2024-12-19,2025-07-20
E-011730,BR-00440,Phyllis Reid,Vendedor,"Lunes a Viernes, 8:30–17:30",1301,5,Activo,20,2025-06-22,
E-011731,BR-00440,Misty Thomas,Vendedor,"Todos los días, 8:00–22:00",1421,4,Activo,22,2022-09-28,
E-011732,BR-00440,Brian Sanford,Vendedor,"Lunes a Viernes, 8:30–17:30",1322,8,Activo,12,2023-08-09,
E-011733,BR-00440,Michael Perez,Vendedor,"Lunes a Sábado, 10:00–20:00",1671,2,Activo,9,2021-11-07,
E-011734,BR-00440,Kurt Smith,Vendedor,"Lunes a Sábado, 10:00–20:00",1497,12,Activo,20,2020-09-09,
E-011735,BR-00440,Dr. James Sanchez,Vendedor,"Lunes a Sábado, 10:00–20:00",1271,0,Activo,11,2024-04-08,
E-011736,BR-00440,John Anderson,Vendedor,"Martes a Domingo, 11:00–19:00",1268,2,Activo,8,2023-02-02,
E-011737,BR-00440,Sabrina Norman,Vendedor,"Lunes a Viernes, 8:30–17:30",1356,2,Activo,20,2022-09-28,
E-011738,BR-00440,Alison Arellano,Vendedor,"Lunes a Viernes, 8:30–17:30",1613,12,Activo,11,2022-04-17,
E-011739,BR-00440,Mr. Richard Yang,Vendedor,"Lunes a Sábado, 10:00–20:00",1634,14,Activo,17,2021-10-01,
E-011740,BR-00440,Wendy Ortiz,Vendedor,"Lunes a Viernes, 8:30–17:30",1295,13,Activo,17,2021-04-04,
E-011741,BR-00440,Jennifer Gregory,Vendedor,"Lunes a Sábado, 10:00–20:00",1632,19,Activo,15,2023-11-17,
E-011742,BR-00440,John Koch,Vendedor,"Martes a Domingo, 11:00–19:00",1456,19,Activo,15,2023-09-05,
E-011743,BR-00441,Lisa Harmon,Manager,"Todos los días, 8:00–22:00",2621,2,Activo,17,2023-01-23,
E-011744,BR-00441,Eric Aguilar,Sub Manager,"Martes a Domingo, 11:00–19:00",2413,9,Activo,13,2024-01-01,
E-011745,BR-00441,Cesar Hodges,Vendedor,"Martes a Domingo, 11:00–19:00",1541,9,Activo,8,2023-03-05,
E-011746,BR-00441,Kimberly Adams,Vendedor,"Todos los días, 8:00–22:00",1531,10,Despedido,0,2022-09-22,2023-01-05
E-011747,BR-00441,Mike Reed,Vendedor,"Lunes a Viernes, 8:30–17:30",1561,5,Activo,13,2021-01-09,
E-011748,BR-00441,Christina Gordon,Vendedor,"Todos los días, 8:00–22:00",1520,10,Activo,19,2021-07-21,
E-011749,BR-00441,Brian Adams,Vendedor,"Todos los días, 8:00–22:00",1718,18,Activo,15,2023-05-18,
E-011750,BR-00441,Andrea Scott,Vendedor,"Lunes a Sábado, 10:00–20:00",1352,15,Activo,9,2024-10-18,
E-011751,BR-00441,Marilyn Lee,Vendedor,"Lunes a Sábado, 10:00–20:00",1300,5,Activo,20,2022-09-19,
E-011752,BR-00441,John Lyons,Vendedor,"Lunes a Sábado, 10:00–20:00",1579,8,Activo,15,2022-01-10,
E-011753,BR-00441,Jon Garcia,Vendedor,"Lunes a Sábado, 10:00–20:00",1703,10,Activo,13,2022-03-10,
E-011754,BR-00441,Oscar Jackson,Vendedor,"Todos los días, 8:00–22:00",1492,8,Activo,16,2024-08-21,
E-011755,BR-00441,Matthew Henry,Vendedor,"Lunes a Viernes, 9:00–18:00",1773,17,Activo,21,2020-12-21,
E-011756,BR-00441,Kathryn Kelley,Vendedor,"Martes a Domingo, 11:00–19:00",1791,11,Activo,15,2020-10-26,
E-011757,BR-00441,Carolyn Phillips,Vendedor,"Martes a Domingo, 11:00–19:00",1302,20,Activo,10,2024-08-29,
E-011758,BR-00441,Bryan Hunter,Vendedor,"Lunes a Viernes, 9:00–18:00",1787,0,Activo,7,2025-02-12,
E-011759,BR-00442,Donna King,Manager,"Lunes a Sábado, 10:00–20:00",2714,17,Activo,13,2021-06-17,
E-011760,BR-00442,Cody Delgado,Sub Manager,"Lunes a Viernes, 8:30–17:30",2369,17,Activo,20,2021-12-29,
E-011761,BR-00442,Luke Robinson,Vendedor,"Todos los días, 8:00–22:00",1624,11,De vacaciones,6,2024-12-27,
E-011762,BR-00442,Misty Thompson,Vendedor,"Lunes a Viernes, 8:30–17:30",1368,8,Activo,21,2022-03-01,
E-011763,BR-00442,Douglas Gallegos,Vendedor,"Todos los días, 8:00–22:00",1588,20,Activo,16,2020-12-15,
E-011764,BR-00442,Andrea Harris,Vendedor,"Lunes a Viernes, 9:00–18:00",1412,20,Activo,11,2025-05-04,
E-011765,BR-00442,Shannon Smith,Vendedor,"Martes a Domingo, 11:00–19:00",1422,13,De baja,10,2021-03-16,2021-12-13
E-011766,BR-00442,Kevin Dean,Vendedor,"Todos los días, 8:00–22:00",1738,0,Activo,9,2023-12-27,
E-011767,BR-00442,Latasha Costa,Vendedor,"Lunes a Viernes, 9:00–18:00",1438,2,Activo,9,2022-07-29,
E-011768,BR-00442,Christopher Reyes,Vendedor,"Martes a Domingo, 11:00–19:00",1230,20,Activo,7,2023-12-13,
E-011769,BR-00442,April Bradshaw,Vendedor,"Martes a Domingo, 11:00–19:00",1401,11,Activo,8,2023-10-04,
E-011770,BR-00442,Robert Woods,Vendedor,"Lunes a Sábado, 10:00–20:00",1316,19,Activo,22,2021-09-26,
E-011771,BR-00442,Arthur Moore,Vendedor,"Lunes a Viernes, 9:00–18:00",1201,10,De baja,15,2023-11-15,2025-01-13
E-011772,BR-00442,Debra Martinez,Vendedor,"Todos los días, 8:00–22:00",1645,13,Activo,17,2022-03-02,
E-011773,BR-00442,Robert Cook,Vendedor,"Lunes a Viernes, 8:30–17:30",1406,3,Activo,17,2023-02-17,
E-011774,BR-00442,Sarah Decker,Vendedor,"Martes a Domingo, 11:00–19:00",1201,5,Activo,18,2023-01-02,
E-011775,BR-00442,Christopher Kelley,Vendedor,"Martes a Domingo, 11:00–19:00",1723,13,De vacaciones,8,2021-03-09,
E-011776,BR-00442,Brianna Cruz,Vendedor,"Martes a Domingo, 11:00–19:00",1663,3,De vacaciones,2,2021-09-04,
E-011777,BR-00443,John Smith,Manager,"Lunes a Sábado, 10:00–20:00",2701,6,Activo,18,2023-05-10,
E-011778,BR-00443,James Lewis,Sub Manager,"Todos los días, 8:00–22:00",2310,9,Activo,21,2025-06-25,
E-011779,BR-00443,Michael Huff,Vendedor,"Todos los días, 8:00–22:00",1717,8,Activo,11,2025-01-04,
E-011780,BR-00443,Alfred Perez,Vendedor,"Lunes a Sábado, 10:00–20:00",1771,7,Activo,20,2020-12-18,
E-011781,BR-00443,Amy Russell,Vendedor,"Martes a Domingo, 11:00–19:00",1570,14,De vacaciones,11,2024-04-03,
E-011782,BR-00443,Michael Chambers,Vendedor,"Lunes a Sábado, 10:00–20:00",1537,1,Activo,7,2022-04-16,
E-011783,BR-00443,Mark Figueroa,Vendedor,"Lunes a Sábado, 10:00–20:00",1623,1,Activo,12,2023-05-21,
E-011784,BR-00443,Amy Li,Vendedor,"Martes a Domingo, 11:00–19:00",1609,14,Activo,21,2024-12-25,
E-011785,BR-00443,Eric Parker,Vendedor,"Lunes a Viernes, 9:00–18:00",1487,8,Activo,18,2022-10-12,
E-011786,BR-00443,Scott Zhang,Vendedor,"Martes a Domingo, 11:00–19:00",1510,1,Activo,9,2020-10-24,
E-011787,BR-00443,Tonya Thompson MD,Vendedor,"Lunes a Viernes, 9:00–18:00",1760,14,Activo,18,2023-05-11,
E-011788,BR-00443,Jessica Walsh,Vendedor,"Lunes a Sábado, 10:00–20:00",1646,5,Activo,8,2020-12-03,
E-011789,BR-00443,Joseph Cook,Vendedor,"Lunes a Sábado, 10:00–20:00",1434,15,Activo,22,2024-08-28,
E-011790,BR-00443,Jackie Clark,Vendedor,"Lunes a Viernes, 9:00–18:00",1558,12,Activo,10,2024-03-06,
E-011791,BR-00443,Karen Harris,Vendedor,"Martes a Domingo, 11:00–19:00",1221,4,Activo,15,2022-06-03,
E-011792,BR-00444,Linda Mcmahon,Manager,"Lunes a Viernes, 8:30–17:30",3391,3,De baja,7,2023-08-31,2024-06-13
E-011793,BR-00444,Ann Hughes,Sub Manager,"Lunes a Viernes, 8:30–17:30",2019,20,Despedido,0,2023-03-28,2025-03-21
E-011794,BR-00444,Michael Garcia,Vendedor,"Lunes a Sábado, 10:00–20:00",1623,16,De baja,21,2023-01-02,2025-03-06
E-011795,BR-00444,Chelsea Burke DDS,Vendedor,"Lunes a Viernes, 8:30–17:30",1549,14,Activo,8,2022-02-17,
E-011796,BR-00444,Dawn Rodriguez,Vendedor,"Lunes a Sábado, 10:00–20:00",1601,7,De vacaciones,5,2025-04-01,
E-011797,BR-00445,Nathaniel James,Manager,"Lunes a Viernes, 8:30–17:30",3020,14,Activo,9,2023-03-15,
E-011798,BR-00445,Erica Bird,Sub Manager,"Lunes a Viernes, 9:00–18:00",2061,20,Activo,16,2024-09-05,
E-011799,BR-00445,Lori Ramirez,Vendedor,"Martes a Domingo, 11:00–19:00",1552,10,Activo,10,2021-08-06,
E-011800,BR-00445,Cynthia Lester,Vendedor,"Todos los días, 8:00–22:00",1343,14,Activo,17,2021-06-08,
E-011801,BR-00445,Joanna Mitchell,Vendedor,"Martes a Domingo, 11:00–19:00",1452,2,De baja,22,2024-12-15,2025-08-04
E-011802,BR-00445,Bethany Thomas,Vendedor,"Todos los días, 8:00–22:00",1659,17,Activo,12,2023-05-08,
E-011803,BR-00445,Tracy Stuart,Vendedor,"Martes a Domingo, 11:00–19:00",1328,3,De vacaciones,0,2022-10-01,
E-011804,BR-00445,Katherine Fowler,Vendedor,"Lunes a Viernes, 9:00–18:00",1758,16,Activo,12,2025-08-08,
E-011805,BR-00446,Kimberly Morris,Manager,"Martes a Domingo, 11:00–19:00",3409,20,Activo,7,2022-10-08,
E-011806,BR-00446,Michael Fox,Sub Manager,"Martes a Domingo, 11:00–19:00",2159,17,Activo,11,2023-11-25,
E-011807,BR-00446,Alan James,Vendedor,"Lunes a Viernes, 9:00–18:00",1359,18,Activo,22,2025-08-07,
E-011808,BR-00446,Dawn King,Vendedor,"Lunes a Viernes, 8:30–17:30",1303,5,Activo,16,2024-11-03,
E-011809,BR-00446,Edward Rogers,Vendedor,"Martes a Domingo, 11:00–19:00",1538,18,Activo,17,2023-07-13,
E-011810,BR-00446,Beth Williams,Vendedor,"Lunes a Sábado, 10:00–20:00",1563,9,Activo,13,2022-11-20,
E-011811,BR-00446,Lisa Smith,Vendedor,"Todos los días, 8:00–22:00",1673,0,Activo,19,2021-06-19,
E-011812,BR-00447,Jocelyn Wagner,Manager,"Todos los días, 8:00–22:00",3462,13,Activo,12,2023-02-03,
E-011813,BR-00447,Douglas Nelson,Sub Manager,"Lunes a Sábado, 10:00–20:00",2187,2,Despedido,0,2025-04-22,2025-07-29
E-011814,BR-00447,Andrew Chapman,Vendedor,"Todos los días, 8:00–22:00",1658,0,Activo,17,2023-05-20,
E-011815,BR-00447,David Simpson,Vendedor,"Lunes a Viernes, 9:00–18:00",1580,4,Activo,7,2024-12-03,
E-011816,BR-00447,Amanda Cobb,Vendedor,"Martes a Domingo, 11:00–19:00",1446,8,Activo,18,2025-04-19,
E-011817,BR-00447,Karen Jenkins,Vendedor,"Todos los días, 8:00–22:00",1721,3,Activo,22,2022-08-17,
E-011818,BR-00447,Terry Olson,Vendedor,"Todos los días, 8:00–22:00",1515,1,Activo,19,2021-06-04,
E-011819,BR-00447,Susan Cannon,Vendedor,"Lunes a Sábado, 10:00–20:00",1729,5,Activo,13,2023-07-21,
E-011820,BR-00448,Craig Fisher,Manager,"Lunes a Sábado, 10:00–20:00",2848,4,Despedido,0,2023-07-27,2024-11-24
E-011821,BR-00448,Xavier Potter,Sub Manager,"Martes a Domingo, 11:00–19:00",2146,0,Activo,15,2024-06-29,
E-011822,BR-00448,Teresa Zamora,Vendedor,"Lunes a Viernes, 8:30–17:30",1467,11,Activo,17,2024-03-27,
E-011823,BR-00448,Robert Ross III,Vendedor,"Lunes a Sábado, 10:00–20:00",1683,7,Activo,22,2021-05-31,
E-011824,BR-00448,Christina Browning,Vendedor,"Lunes a Sábado, 10:00–20:00",1577,16,Activo,8,2023-11-16,
E-011825,BR-00448,Sierra Murray,Vendedor,"Lunes a Viernes, 9:00–18:00",1350,1,Activo,22,2021-05-07,
E-011826,BR-00448,Rachel Davis,Vendedor,"Lunes a Viernes, 9:00–18:00",1331,11,Activo,13,2023-02-11,
E-011827,BR-00449,Devin Orr,Manager,"Lunes a Sábado, 10:00–20:00",2535,18,Activo,16,2020-10-19,
E-011828,BR-00449,Erica Walker,Sub Manager,"Lunes a Viernes, 9:00–18:00",2054,19,Activo,10,2021-09-18,
E-011829,BR-00449,William Mcdaniel,Vendedor,"Lunes a Viernes, 8:30–17:30",1650,19,Activo,17,2023-05-26,
E-011830,BR-00449,Karen Thompson,Vendedor,"Martes a Domingo, 11:00–19:00",1465,7,Activo,17,2024-03-17,
E-011831,BR-00449,Mark Allen,Vendedor,"Todos los días, 8:00–22:00",1483,9,Activo,9,2020-10-01,
E-011832,BR-00450,Marie Mcclure,Manager,"Todos los días, 8:00–22:00",2932,12,De vacaciones,4,2023-06-16,
E-011833,BR-00450,Erin Morris,Sub Manager,"Lunes a Viernes, 8:30–17:30",2334,6,Activo,15,2023-02-01,
E-011834,BR-00450,David Dickerson,Vendedor,"Todos los días, 8:00–22:00",1610,0,Activo,10,2024-07-03,
E-011835,BR-00450,Edwin Decker,Vendedor,"Lunes a Viernes, 9:00–18:00",1233,9,Activo,22,2023-06-05,
E-011836,BR-00450,Kristen Clark,Vendedor,"Todos los días, 8:00–22:00",1671,16,Activo,9,2023-06-30,
E-011837,BR-00451,Michael Clay,Manager,"Todos los días, 8:00–22:00",3353,7,Activo,11,2025-07-20,
E-011838,BR-00451,Ronald Baker,Sub Manager,"Lunes a Sábado, 10:00–20:00",2477,15,De baja,11,2024-01-16,2024-07-16
E-011839,BR-00451,Wesley Edwards,Vendedor,"Lunes a Sábado, 10:00–20:00",1466,14,De vacaciones,16,2025-05-21,
E-011840,BR-00451,Leslie Kim,Vendedor,"Todos los días, 8:00–22:00",1575,14,Activo,9,2024-05-12,
E-011841,BR-00451,John Shaw,Vendedor,"Lunes a Viernes, 8:30–17:30",1532,14,Activo,17,2021-06-10,
E-011842,BR-00452,Crystal Jackson,Manager,"Todos los días, 8:00–22:00",3013,0,Activo,8,2025-08-02,
E-011843,BR-00452,Jennifer Peters,Sub Manager,"Lunes a Viernes, 9:00–18:00",1987,2,Activo,7,2023-10-30,
E-011844,BR-00452,David Sanchez,Vendedor,"Todos los días, 8:00–22:00",1504,12,Activo,9,2022-07-07,
E-011845,BR-00452,Thomas Mccullough,Vendedor,"Lunes a Sábado, 10:00–20:00",1582,10,Activo,14,2023-05-30,
E-011846,BR-00452,Brent Proctor,Vendedor,"Lunes a Sábado, 10:00–20:00",1219,9,Activo,8,2022-05-27,
E-011847,BR-00452,Leslie Huff,Vendedor,"Lunes a Sábado, 10:00–20:00",1648,3,Activo,19,2021-09-11,
E-011848,BR-00453,Curtis Barnett,Manager,"Lunes a Viernes, 9:00–18:00",2858,0,Activo,19,2023-07-06,
E-011849,BR-00453,Regina Novak,Sub Manager,"Lunes a Viernes, 9:00–18:00",1870,3,Activo,20,2023-10-26,
E-011850,BR-00453,Susan Williams,Vendedor,"Lunes a Sábado, 10:00–20:00",1712,19,Activo,18,2023-12-15,
E-011851,BR-00453,Mrs. Alicia Anderson,Vendedor,"Lunes a Viernes, 9:00–18:00",1678,20,Activo,10,2022-06-17,
E-011852,BR-00453,Cynthia Austin,Vendedor,"Lunes a Sábado, 10:00–20:00",1504,10,Activo,19,2025-06-30,
E-011853,BR-00453,Steven May,Vendedor,"Lunes a Viernes, 8:30–17:30",1251,7,Activo,9,2023-04-20,
E-011854,BR-00453,William Peterson,Vendedor,"Lunes a Viernes, 9:00–18:00",1705,1,Activo,22,2022-11-18,
E-011855,BR-00454,Amanda White,Manager,"Todos los días, 8:00–22:00",2916,12,Activo,16,2024-08-28,
E-011856,BR-00454,Zachary Howell,Sub Manager,"Martes a Domingo, 11:00–19:00",2496,14,Activo,16,2022-03-27,
E-011857,BR-00454,Elizabeth Johnson,Vendedor,"Lunes a Sábado, 10:00–20:00",1430,9,Activo,15,2024-03-03,
E-011858,BR-00454,Katrina Esparza,Vendedor,"Lunes a Viernes, 9:00–18:00",1490,17,Activo,14,2025-03-09,
E-011859,BR-00454,Kristin Santos,Vendedor,"Martes a Domingo, 11:00–19:00",1685,9,Activo,20,2021-06-26,
E-011860,BR-00454,Michael Rose,Vendedor,"Martes a Domingo, 11:00–19:00",1578,10,Activo,12,2022-07-31,
E-011861,BR-00455,Kathryn Collins,Manager,"Lunes a Viernes, 8:30–17:30",3255,17,De baja,10,2024-05-11,2024-12-27
E-011862,BR-00455,Sarah Young,Sub Manager,"Lunes a Viernes, 9:00–18:00",2421,10,Activo,12,2025-08-03,
E-011863,BR-00455,Matthew Johnson,Vendedor,"Lunes a Viernes, 9:00–18:00",1556,12,Activo,14,2024-10-28,
E-011864,BR-00455,Gregory Chapman,Vendedor,"Lunes a Viernes, 8:30–17:30",1598,2,Activo,12,2020-12-17,
E-011865,BR-00455,Ruth Adams,Vendedor,"Lunes a Viernes, 8:30–17:30",1589,18,De baja,15,2022-04-22,2022-11-24
E-011866,BR-00455,Alexandra Woodward,Vendedor,"Lunes a Viernes, 8:30–17:30",1784,6,Activo,15,2022-02-20,
E-011867,BR-00456,Jacqueline Carpenter,Manager,"Martes a Domingo, 11:00–19:00",2513,17,Activo,18,2021-11-01,
E-011868,BR-00456,Christina Powers,Sub Manager,"Martes a Domingo, 11:00–19:00",2223,17,Activo,15,2023-09-05,
