client_id,nombre,email,telefono,genero,fecha_registro,registro_valido,motivo_descarte
CL-08888,Melisa Folch-Blanco,arielpascual@example.org,7972350516398,No especificado,2023-11-09,False,Género inválido
CL-08890,Petrona Pastora Prat Álvaro,correo@.com,9765677187259,Masculino,2024-08-16,False,Email inválido
CL-08896,Nilo Gracia Rubio,gascongema@example.net,5971728746509,No especificado,2025-03-14,False,Género inválido
CL-08900,Eugenio Alegre Marquez,correo@.com,1364937998713,Femenino,2024-01-06,False,Email inválido
CL-13034,Judith Sáez Carro,tatiana66@example.org,,Femenino,2024-06-23,False,"Teléfono inválido, Teléfono ausente"
CL-13037,@Oliver,correo@.com,5889778745919,Femenino,2026-01-01,False,Email inválido
CL-08912,Leoncio Díaz,ygalvan@example.org,0050685765529,No especificado,2024-05-16,False,Género inválido
CL-08916,Jose Ignacio Arribas Almazán,pinedorosa-maria@example.com,,Femenino,2024-07-02,False,"Teléfono inválido, Teléfono ausente"
CL-13039,Raimundo Sánchez Mendizábal,@gmail.com,6319267230692,No especificado,2024-06-03,False,"Email inválido, Género inválido"
CL-08928,Luz Alcalá-Elorza,zsanz@example.net,,No especificado,2025-05-08,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-08930,Nereida Pallarès,correo@.com,8338804449185,Femenino,2024-10-25,False,Email inválido
CL-13048,@Oliver,,,Masculino,2025-08-23,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-08944,Marisol de Bilbao,trinisedano@example.com,6221704017058,No especificado,2025-01-29,False,Género inválido
CL-08950,Gustavo Olivera Azorin,,7841859684020,Masculino,2025-08-23,False,Email inválido
CL-08952,Jose Antonio Eliseo Roldan España,isaurapalmer@example.com,,No especificado,2025-02-11,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-08960,Imelda Calatayud Coca,,5330465859710,No especificado,2025-03-05,False,"Email inválido, Género inválido"
CL-08964,Sigfrido Navarrete Calvet,wpina@example.org,,Masculino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-13057,María José Estrella Sanz Bayón,beltrantoni@example.org,1104303595219,No especificado,2024-03-12,False,Género inválido
CL-08970,123,correo@.com,6333569768010,Masculino,2025-06-23,False,Email inválido
CL-08988,Charo Montes Cazorla,bbravo@example.org,,Femenino,2025-08-02,False,"Teléfono inválido, Teléfono ausente"
CL-08990,Candelario Julián,correo@.com,1438312953166,Masculino,2024-10-23,False,Email inválido
CL-13069,@Oliver,correo@.com,,No especificado,2000-01-01,False,"Email inválido, Teléfono inválido, Género inválido, Teléfono ausente"
CL-09008,Jose Angel Bas Gomis,echeverriaemilia@example.net,0511371094811,No especificado,2024-08-16,False,Género inválido
CL-13072,Vera Guzmán Gras,@gmail.com,6226557041149,Masculino,2024-04-25,False,Email inválido
CL-09012,Flor Canales-Gelabert,anitasales@example.org,,Femenino,2025-04-15,False,"Teléfono inválido, Teléfono ausente"
CL-09016,Teodora Ariza Pazos,lucho40@example.com,0318661305741,No especificado,2024-03-04,False,Género inválido
CL-09024,Marcelino Vallejo Alcolea,ramiro87@example.net,,No especificado,2025-08-17,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09032,Esperanza Roca-Sandoval,alonsonilda@example.net,5551941048879,No especificado,2025-01-31,False,Género inválido
CL-09036,Reynaldo Wálter Tomé Avilés,quintanillafelipe@example.org,,Femenino,2026-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-13078,Fito Sanabria Cortina,correo@.com,8143137355621,No especificado,2024-06-03,False,"Email inválido, Género inválido"
CL-09048,Osvaldo Salvador Aranda,djerez@example.net,,No especificado,2024-08-27,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09050,Joaquina Lidia Frutos Cardona,correo@.com,6999390965505,Femenino,2024-12-14,False,Email inválido
CL-13083,Calixto Diéguez Morata,kreig@example.net,1037605493913,No especificado,2024-11-06,False,Género inválido
CL-13085,Félix Vives Balaguer,,,Masculino,2024-05-10,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-13087,Adolfo Font,narvaezesteban@example.org,9494153919697,No especificado,2024-06-14,False,Género inválido
CL-13089,María Teresa León Ojeda,araceligoicoechea@example.com,,No especificado,2026-01-01,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-13093,Filomena del Saez,correo@.com,3879550878115,Femenino,2024-08-30,False,Email inválido
CL-09088,Ruperto Galván,fromero@example.net,8499907415132,No especificado,2024-04-27,False,Género inválido
CL-13095,123,correo@.com,4960676394273,Femenino,2000-01-01,False,Email inválido
CL-09096,Renato León Novoa Martín,isabelenriquez@example.com,,No especificado,2025-01-15,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-13099,Crescencia Nogueira Verdugo,@gmail.com,8330268510794,Masculino,2024-06-05,False,Email inválido
CL-09108,Rosario Amores-Herranz,raimundo70@example.com,,Femenino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-13102,Vera Marti Mora,correo@.com,0602148078470,Femenino,2023-10-31,False,Email inválido
CL-13104,Andrés Iriarte-Álamo,trillomatilde@example.com,4543486920476,No especificado,2024-06-16,False,Género inválido
CL-13106,,saavedrafabian@example.org,,Femenino,2025-08-04,False,"Teléfono inválido, Teléfono ausente"
CL-13112,Tere Valdés,palomagras@example.com,9670448798475,No especificado,2025-06-28,False,Género inválido
CL-09130,Rosalinda Castellanos-Chaves,,6962801143570,Femenino,2025-03-03,False,Email inválido
CL-09136,Flavio Alarcón Zurita,miguela94@example.org,6884331282884,No especificado,2024-03-11,False,Género inválido
CL-09140,Regina Bonilla Salinas,,1146006030702,Masculino,2023-12-31,False,Email inválido
CL-09144,Crescencia del Acosta,aznarpepito@example.com,34876894304,No especificado,2026-01-01,False,Género inválido
CL-09150,@Oliver,@gmail.com,0899471981549,Femenino,2025-07-16,False,Email inválido
CL-13123,Amando Carvajal-Perelló,,2968339832379,No especificado,2024-07-22,False,"Email inválido, Género inválido"
CL-13125,Moreno Aller-Borrell,simon06@example.net,34980139571,No especificado,2025-02-18,False,Género inválido
CL-13126,Román Olmedo,,1746991013963,Femenino,2023-10-04,False,Email inválido
CL-09176,Adelina Lara Carvajal,virgiliochamorro@example.net,3856467654193,No especificado,2024-01-03,False,Género inválido
CL-13129,@Oliver,amarilistejero@example.net,,Masculino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-13131,Feliciana Monreal Sureda,cbarbera@example.net,3745575655542,No especificado,2024-10-27,False,Género inválido
CL-09190,Primitiva Guerrero Marín,correo@.com,1632517820815,Femenino,2025-04-19,False,Email inválido
CL-13133,Carlos Venceslás Recio García,victorarenas@example.org,,Femenino,2024-02-20,False,"Teléfono inválido, Teléfono ausente"
CL-09200,Saturnino Vargas Álvarez,,6782114608221,No especificado,2024-02-04,False,"Email inválido, Género inválido"
CL-09204,José Manuel Iriarte Torre,felipa97@example.net,,Femenino,2023-12-10,False,"Teléfono inválido, Teléfono ausente"
CL-09210,123,,9406340012551,Femenino,2024-01-16,False,Email inválido
CL-13138,Miguel Ángel Vilanova Corral,zmontserrat@example.com,,Femenino,2024-04-27,False,"Teléfono inválido, Teléfono ausente"
CL-13140,Florentino Uribe Torre,correo@.com,6395533036308,Femenino,2025-05-09,False,Email inválido
CL-09228,Amor Capdevila-Pardo,pujadasolivia@example.net,,Masculino,2025-08-02,False,"Teléfono inválido, Teléfono ausente"
CL-13146,Ciro Marco Verdú Salom,@gmail.com,2325450062462,Femenino,2024-08-07,False,Email inválido
CL-13149,Marciano Andrade Noguera,,,No especificado,2023-11-01,False,"Email inválido, Teléfono inválido, Género inválido, Teléfono ausente"
CL-13155,Martin Corbacho Codina,correo@.com,7845873607492,Masculino,2024-01-27,False,Email inválido
CL-09252,Fabián Arregui Sáez,graciela86@example.org,,Femenino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-09260,Celso Ojeda Conde,,3642196653003,Masculino,2024-08-10,False,Email inválido
CL-09264,Samanta Diéguez Pi,migueladelia@example.net,,No especificado,2024-06-22,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09270,,,3025373889714,Masculino,2024-12-15,False,Email inválido
CL-13167,Elías Fonseca-Hoz,guerreroirma@example.org,,Masculino,2025-05-14,False,"Teléfono inválido, Teléfono ausente"
CL-13169,Ligia Lupe Osuna Chaves,,6839294220222,Masculino,2024-03-14,False,Email inválido
CL-13173,Trini Mínguez-Pérez,pizarrogalo@example.com,,No especificado,2000-01-01,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09290,Geraldo Soler Zamora,correo@.com,9270741339760,Masculino,2025-04-25,False,Email inválido
CL-13177,,correo@.com,,Femenino,2024-10-12,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-09310,Marc Rivero,,0496585919801,Femenino,2024-01-09,False,Email inválido
CL-09312,Moreno Villar Fabra,roxana34@example.net,,No especificado,2024-10-22,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-13184,Julián Pancho Caro Yáñez,,6754967595761,No especificado,2025-04-27,False,"Email inválido, Género inválido"
CL-13187,Emilia Angulo Larrea,geraldo48@example.org,,Masculino,2026-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-09328,Goyo Caparrós Pavón,bonillaiker@example.net,6837866177764,No especificado,2024-09-03,False,Género inválido
CL-09330,123,,8577914437021,Femenino,2024-05-18,False,Email inválido
CL-09336,Brígida Gabriela Almazán Bernal,asalvador@example.org,,No especificado,2023-10-07,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09344,Soledad Villegas Quero,sofiavinas@example.net,1254031564214,No especificado,2023-12-25,False,Género inválido
CL-13196,Iván Barriga Madrid,jose-mari65@example.org,,Femenino,2024-06-10,False,"Teléfono inválido, Teléfono ausente"
CL-09350,Virgilio de Julián,@gmail.com,6734365023927,Femenino,2025-05-03,False,Email inválido
CL-13198,Edelmira Benitez Olmo,marquezmaria-pilar@example.org,2048840415526,No especificado,2025-03-06,False,Género inválido
CL-13201,,@gmail.com,,Femenino,2026-01-01,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-13205,Violeta Jimenez,valentinaamador@example.org,2712497950381,No especificado,2024-09-07,False,Género inválido
CL-13206,Lope Esparza-Río,correo@.com,0154294849381,Femenino,2025-06-26,False,Email inválido
CL-13211,Elías Herrera Giner,correo@.com,1605129780919,Masculino,2025-04-18,False,Email inválido
CL-09384,Hugo Hoyos Anglada,paz12@example.org,,No especificado,2025-05-04,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09390,123,correo@.com,8233742037125,Femenino,2025-03-06,False,Email inválido
CL-09396,Isaías Cerdá Gallego,bienvenidachamorro@example.org,,Femenino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-13218,Severino Carrión Ibañez,genoveva12@example.org,0515007282520,No especificado,2024-08-22,False,Género inválido
CL-09408,Severo de Rius,quevedoemiliana@example.com,,No especificado,2025-06-10,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09410,Elías Blanes Serra,correo@.com,0345649648315,Femenino,2024-08-15,False,Email inválido
CL-09416,María Fernanda Tomás Moliner,teresalara@example.net,7400352508526,No especificado,2023-12-22,False,Género inválido
CL-09420,,correo@.com,,Masculino,2025-02-08,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-13225,Azahar Fabra Alcántara,,6754282929699,Femenino,2025-02-07,False,Email inválido
CL-13226,Tere Ugarte-Benítez,luciana39@example.org,,Femenino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-13230,Hugo Perales,correo@.com,8018275383874,Masculino,2024-01-17,False,Email inválido
CL-09444,Griselda Goñi Noriega,umoreno@example.net,,Masculino,2023-11-03,False,"Teléfono inválido, Teléfono ausente"
CL-09450,@Oliver,@gmail.com,3473246546565,Masculino,2000-01-01,False,Email inválido
CL-09460,Adalberto Alberola Vara,correo@.com,0866462895898,Masculino,2025-08-03,False,Email inválido
CL-09464,Laura Comas-Polo,benaventefanny@example.org,6581357084471,No especificado,2024-04-06,False,Género inválido
CL-13240,Primitivo Baró Tena,pedreroale@example.com,,Femenino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-09472,Amalia Chico-Gálvez,candelaria69@example.com,2110476954145,No especificado,2024-07-29,False,Género inválido
CL-13245,123,chucho01@example.org,,No especificado,2024-11-30,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09488,Epifanio Abellán Arribas,agueda44@example.org,2567292335552,No especificado,2024-06-23,False,Género inválido
CL-09490,Heliodoro Abellán Valera,,9936015165341,Masculino,2025-03-30,False,Email inválido
CL-13249,Faustino Felipe Ayuso Gisbert,fajardovictoria@example.com,,Masculino,2025-07-25,False,"Teléfono inválido, Teléfono ausente"
CL-09496,Celia Amor,joan60@example.com,4199177800134,No especificado,2023-10-29,False,Género inválido
CL-09500,Anunciación Pedro Luna,,7473653872287,Femenino,2025-03-20,False,Email inválido
CL-09510,,,2650279146228,Femenino,2024-07-14,False,Email inválido
CL-13257,Maristela Oliveras Calderón,xblanco@example.net,2268468988233,No especificado,2024-09-18,False,Género inválido
CL-09516,Celso Cirino Huerta Pou,sduran@example.net,,Femenino,2025-08-20,False,"Teléfono inválido, Teléfono ausente"
CL-09520,Salomé Salcedo-Guerrero,german63@example.net,4925186471498,No especificado,2025-01-15,False,Género inválido
CL-09528,Gloria Company-Pedrosa,corraljose-manuel@example.org,,Femenino,2024-08-27,False,"Teléfono inválido, Teléfono ausente"
CL-13267,Virginia Gual Sancho,@gmail.com,0380039893985,Femenino,2023-10-13,False,Email inválido
CL-13273,@Oliver,@gmail.com,34727994012,Masculino,2024-02-16,False,Email inválido
CL-09550,Gertrudis Valbuena Serrano,,4967596446333,Femenino,2025-03-31,False,Email inválido
CL-09552,Renato Santiago-Gálvez,bernardita68@example.net,,No especificado,2024-07-19,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-13282,Sigfrido Cuadrado Corbacho,,3422555970625,No especificado,2024-05-14,False,"Email inválido, Género inválido"
CL-13284,Samanta Hidalgo Frías,lidia53@example.org,,Femenino,2025-07-18,False,"Teléfono inválido, Teléfono ausente"
CL-09570,Brunilda del Arteaga,@gmail.com,1340260576016,Femenino,2024-06-10,False,Email inválido
CL-09576,Hipólito Dominguez Aranda,nquintanilla@example.com,,No especificado,2000-01-01,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09580,Jose Antonio Moreno Sala Melero,@gmail.com,0630292495615,Femenino,2023-09-08,False,Email inválido
CL-13291,María Carmen Coello Morán,rupertacampo@example.org,,Femenino,2024-04-04,False,"Teléfono inválido, Teléfono ausente"
CL-09590,Donato Acevedo Cerdán,correo@.com,3853254964145,Femenino,2025-06-15,False,Email inválido
CL-13295,@Oliver,@gmail.com,,Masculino,2024-08-23,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-09608,Gastón Ibañez Vicens,azahara90@example.com,7426452939892,No especificado,2024-04-03,False,Género inválido
CL-13297,Amaya Hervás,@gmail.com,0669673314731,Masculino,2024-09-18,False,Email inválido
CL-09612,Gilberto del Azcona,villaloboslourdes@example.net,,Femenino,2026-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-13300,Victoriano Mancebo Armas,ddonoso@example.com,1102911932430,No especificado,2024-06-14,False,Género inválido
CL-09624,Guiomar de Lasa,roviraurbano@example.org,,No especificado,2025-02-09,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-13309,Alondra del Valero,octavia29@example.net,,Femenino,2024-01-10,False,"Teléfono inválido, Teléfono ausente"
CL-13311,Vanesa Figueroa Marin,correo@.com,4421075549183,Masculino,2024-05-23,False,Email inválido
CL-09648,Mireia Beltran Navarrete,manoloaguado@example.com,,No especificado,2025-05-22,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-09656,Martina Porras Canales,salomecarmona@example.net,5171818437491,No especificado,2023-10-04,False,Género inválido
CL-13318,,@gmail.com,,Masculino,2024-08-20,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-09670,Susanita Rita Iglesia Chaves,@gmail.com,6336552256361,Femenino,2024-12-14,False,Email inválido
CL-09672,Jorge Jerez Montenegro,leocadiabenitez@example.com,34952462316,No especificado,2024-11-16,False,Género inválido
CL-13321,Cipriano Sebastián Barón Arenas,correo@.com,9935693048739,No especificado,2025-04-04,False,"Email inválido, Género inválido"
CL-13323,Alejandro Gomez Sastre,onunez@example.net,,Femenino,2025-03-13,False,"Teléfono inválido, Teléfono ausente"
CL-09688,Leocadia Ibarra Nogués,lorenagalindo@example.net,6791673571370,No especificado,2023-10-01,False,Género inválido
