client_id,nombre,email,telefono,genero,fecha_registro,registro_valido
CL-08409,Jose Luis Aguirre Español,efrain50@example.org,7837970231800,Masculino,2023-10-12,True
CL-08410,Trinidad Muro Cuevas,xpomares@example.net,0666774253140,Femenino,2024-02-08,True
CL-12871,Estrella Sales Solera,corona11@example.net,3596273073794,Femenino,2025-08-18,True
CL-08413,Ambrosio Puente Ballester,zblasco@example.org,8982573810035,Femenino,2024-04-29,True
CL-08414,Gustavo Carro Guillén,serafinabenavides@example.com,4452961012802,Masculino,2023-11-05,True
CL-08415,Trinidad Llanos Nieto,jeremiaspalma@example.org,6297864821603,Masculino,2025-05-20,True
CL-12872,Domitila Morales Vives,azucena34@example.net,2292214482138,Masculino,2023-12-11,True
CL-08417,Luis Barberá Vilar,dora96@example.org,0520257603522,Femenino,2024-11-12,True
CL-08418,José Luis del Noriega,emelinacepeda@example.net,4439176115876,Masculino,2025-03-03,True
CL-08419,Fabricio Bermúdez Collado,zespinosa@example.com,9492930633440,Femenino,2025-02-14,True
CL-08421,Lucía Orozco Perales,sandalio49@example.org,4865880405395,Femenino,2023-12-28,True
CL-08422,Clotilde Fanny Ramis Oliveras,sarita22@example.com,0179087936005,Masculino,2025-07-07,True
CL-08423,Remigio Arce Crespo,zbenavides@example.com,0975218423398,Femenino,2024-02-28,True
CL-08425,Leocadia Anselma Paniagua Salgado,selenagibert@example.net,6964880495054,Masculino,2025-02-23,True
CL-08426,Lidia Reina Escudero,cmoll@example.net,7770574475892,Masculino,2025-06-01,True
CL-08427,Eva María del Peñas,teresaduenas@example.net,0974514706475,Femenino,2023-10-22,True
CL-12875,Raúl Patiño Ferrández,arreguidelia@example.org,9431507239579,Femenino,2025-04-06,True
CL-08429,Graciana Córdoba Talavera,lourdes96@example.net,7224815494110,Masculino,2024-03-01,True
CL-12877,Narciso del Alcántara,villaranselmo@example.net,4643918859988,Masculino,2025-02-27,True
CL-08432,Joan Gonzalo Rojas,zoraidaadan@example.com,9797336469169,Masculino,2025-01-08,True
CL-08433,Feliciano Riera,xroldan@example.org,6846119626342,Femenino,2025-01-31,True
CL-08434,Otilia Uriarte Paniagua,garmendiaanacleto@example.com,3322037253544,Masculino,2023-10-16,True
CL-12878,Rafael Valverde Escolano,icalvet@example.com,0248794645653,Masculino,2023-11-20,True
CL-08437,Eliseo Gimeno Gallego,zaida90@example.org,6251789383908,Femenino,2023-09-22,True
CL-08438,Belen Ayllón Uribe,ralvaro@example.net,4988051255352,Masculino,2024-02-20,True
CL-12879,Teodora Ropero Jaume,alvaradoflorinda@example.org,0868571418913,Masculino,2023-11-01,True
CL-08441,Isabel Carbó Padilla,vito19@example.org,0369897199498,Femenino,2025-01-23,True
CL-08442,Ofelia Fernandez Blasco,salvadorvirgilio@example.net,7920472923158,Masculino,2026-01-01,True
CL-12880,Ángela del Morata,jsalinas@example.net,9302547121382,Masculino,2025-08-13,True
CL-08444,Íngrid de Sáenz,adriancobo@example.net,4812483661671,Masculino,2025-06-02,True
CL-08445,,pineiroluis-miguel@example.net,9962137211936,Masculino,2025-05-18,True
CL-08446,Ligia Bayón-Juárez,victoria04@example.org,1765794923535,Femenino,2025-05-13,True
CL-12881,Omar Cid Fernandez,ufabregat@example.org,2714734913913,Femenino,2024-02-15,True
CL-12883,Florencia González Franco,fajardorafa@example.com,3402953507680,Femenino,2024-02-15,True
CL-08451,Glauco del Barrena,atiliobarrios@example.com,7736522445363,Masculino,2024-05-08,True
CL-08452,Domingo Roma Cadenas,ggarriga@example.org,5631041010691,Masculino,2023-12-14,True
CL-12884,Onofre Paco Céspedes Alarcón,clarisapalomar@example.com,0904157044572,Masculino,2025-01-24,True
CL-12885,Adelia Aguirre Río,maurarey@example.net,8908004951890,Femenino,2024-01-19,True
CL-08455,Sonia Dueñas Iglesias,isernnazario@example.org,0253656566556,Femenino,2025-03-31,True
CL-08457,Juanito Requena Benito,salvadorfuster@example.org,7972603392571,Masculino,2024-12-18,True
CL-08458,Mirta Rodriguez Mulet,luz95@example.net,7835745884235,Femenino,2023-12-05,True
CL-08459,Carolina de Morata,romaitziar@example.net,1728680690403,Masculino,2024-05-11,True
CL-08461,Enrique Pinilla Macias,valderramaalejandra@example.net,5299975356146,Masculino,2023-09-17,True
CL-08462,Malena Gelabert-Martí,elvirapomares@example.org,6011089108992,Femenino,2025-05-13,True
CL-12886,Clara Olmedo Torrens,albina95@example.net,6631840129908,Femenino,2024-10-24,True
CL-08465,Virgilio del Oller,reciocleto@example.org,9906870566755,Masculino,2024-09-28,True
CL-08466,Pascuala Saez Arellano,isidro17@example.org,0402799880193,Masculino,2023-12-14,True
CL-12887,Héctor Planas Alegre,gironemilio@example.com,5132650621395,Femenino,2023-10-29,True
CL-08468,Alfredo Amando Escobar Portero,leyrecastro@example.com,6571430207451,Femenino,2025-07-19,True
CL-12888,Enrique Joaquín Cánovas Company,casanovaseugenia@example.net,5443419192963,Femenino,2024-05-29,True
CL-12890,Custodia Artigas Giralt,crescencia80@example.net,3159913710731,Femenino,2025-02-26,True
CL-08473,Calixto Puga Barba,leandra10@example.org,9295806719983,Masculino,2024-12-03,True
CL-08474,Margarita Valderrama-Trillo,nsantamaria@example.com,3292118599857,Femenino,2025-08-03,True
CL-08475,,ngodoy@example.org,5135776641403,Masculino,2025-08-23,True
CL-12891,Juan Francisco Cruz Torrents Gutierrez,primitiva90@example.net,3700832681847,Femenino,2024-04-12,True
CL-12892,Lola del Escrivá,juan-bautistasegui@example.org,9830494861959,Masculino,2023-11-30,True
CL-12893,Máximo Cid Uría,hector21@example.com,0455552720722,Femenino,2025-06-10,True
CL-08479,Valero Varela Giménez,pbenavides@example.net,0995191424232,Femenino,2025-07-17,True
CL-08481,Marino Martinez Bernal,sanchezcarlito@example.org,0969431420105,Masculino,2024-08-24,True
CL-08482,Sabas Murcia Marin,solanajose-antonio@example.com,3981855384885,Masculino,2025-07-27,True
CL-12895,Lázaro Dalmau Garriga,kmacias@example.com,7066192935090,Femenino,2023-11-24,True
CL-08485,Julia Crespo,paz75@example.org,3919762442444,Masculino,2025-01-24,True
CL-08486,Rosalía Tomé-Clemente,lduarte@example.org,1708392802964,Masculino,2024-04-23,True
CL-08487,Eladio del Serrano,nuriamanjon@example.org,0376614528361,Masculino,2023-12-07,True
CL-08489,Gisela Carreras Torrijos,artemiohervia@example.org,1881735437988,Femenino,2024-02-16,True
CL-12896,Concepción Borrego Cifuentes,quirosvirgilio@example.org,4994574529655,Femenino,2025-07-28,True
CL-08492,José Manuel de Aguilera,solamiriam@example.org,0673441565076,Femenino,2024-08-17,True
CL-12897,Almudena Tamayo,sanzraul@example.com,8758737750983,Masculino,2023-09-15,True
CL-12898,Consuelo Puerta Meléndez,espinosaepifanio@example.org,9564574009157,Masculino,2024-04-05,True
CL-08495,Gabriela Asenjo Vallés,iris39@example.org,5932887582970,Masculino,2025-03-20,True
CL-08497,Clotilde Tere Tenorio Hidalgo,cbellido@example.org,9624946179906,Masculino,2024-08-23,True
CL-08498,Félix Sureda Toro,blanesismael@example.org,2139065926604,Masculino,2024-06-04,True
CL-08499,Juan Cabello Moreno,juan-josealvarado@example.org,1557604642377,Femenino,2024-08-27,True
CL-08501,Samuel Hierro Mendez,narcisarecio@example.net,0157868620040,Masculino,2025-03-15,True
CL-08502,Ignacio Samuel Mariño Tormo,grocha@example.net,1677846983210,Masculino,2024-10-23,True
CL-12901,Pedro Palomino Madrigal,wsoler@example.com,0916548462306,Femenino,2024-12-14,True
CL-12902,,riooriana@example.org,4737908060250,Femenino,2024-06-24,True
CL-08506,Chema Bauzà Chamorro,heracliocaparros@example.com,5552643486992,Masculino,2025-06-02,True
CL-08507,María Cristina Mas Rodrigo,clotilde44@example.net,9845697518761,Femenino,2024-04-05,True
CL-08509,Yolanda Andrade Rosa,azucena19@example.org,8038285402300,Masculino,2023-10-15,True
CL-12904,Marciano Aller Ballesteros,machadocelestina@example.net,8355804989752,Masculino,2023-10-20,True
CL-08511,Marisela del Aguirre,candelariajara@example.org,7848931409361,Femenino,2024-05-16,True
CL-12906,Blas Cuevas Luque,huertamodesta@example.com,0201692258379,Femenino,2024-06-26,True
CL-12907,Ascensión Doménech Tapia,dsalcedo@example.com,0171877987294,Femenino,2024-12-28,True
CL-12908,Omar Estevez Carretero,fulgenciobecerra@example.net,4781152889045,Femenino,2025-06-05,True
CL-08516,Heraclio Álvaro Gomis,reynaizquierdo@example.org,5564131112923,Femenino,2023-12-05,True
CL-08517,Ani Zorrilla Blanes,eli54@example.com,9717768971523,Femenino,2025-06-19,True
CL-08518,Nacho Esparza Diéguez,cervantesartemio@example.com,8780392724170,Femenino,2023-10-05,True
CL-12909,Marcos Valdés Pina,palomofermin@example.net,8222991549213,Masculino,2024-08-18,True
CL-12911,Margarita Maura Sarabia Lobato,lalo30@example.net,2145545687375,Femenino,2025-07-18,True
CL-08522,Gracia Amaya Villegas,melchordelgado@example.com,6324801202073,Femenino,2023-10-23,True
CL-12912,Gastón Barrera Jiménez,fausto77@example.com,7649143441706,Masculino,2023-12-11,True
CL-08524,María Teresa Company Alcalá,santamariabautista@example.net,6228290420713,Femenino,2023-10-06,True
CL-08525,Ernesto Aitor Rincón Cabañas,neiraencarna@example.net,9775355068929,Femenino,2024-02-28,True
CL-12913,Irene Manu Flor Cazorla,ypablo@example.com,4916968082050,Femenino,2025-01-21,True
CL-08527,Isabela Aurelia Hidalgo Peñalver,victorlumbreras@example.com,6048947563998,Masculino,2024-07-05,True
CL-08529,Hugo Bellido Fuentes,nlosa@example.com,1963315644966,Femenino,2024-08-20,True
CL-12915,Anna Marquez Pineda,wferrer@example.com,2727414540565,Femenino,2025-05-20,True
CL-12916,Macario Chaves-Barral,calixtasalmeron@example.com,34886417850,Masculino,2024-03-03,True
CL-08533,Candela Cortina Prat,dcerdan@example.org,6744237986463,Femenino,2025-04-09,True
CL-08534,Carlota Menendez-Río,gil26@example.com,8689779690607,Femenino,2024-04-30,True
CL-08535,@Oliver,jclemente@example.org,3996301705187,Femenino,2025-01-23,True
CL-08537,Ernesto Basilio Saura Pastor,ariel14@example.com,9477202079520,Masculino,2024-11-25,True
CL-12918,Tania Olivera,ecastilla@example.org,9145255968009,Femenino,2024-02-06,True
CL-12919,Teodosio de Duque,ernesto44@example.org,1569779824052,Femenino,2024-07-27,True
CL-12921,Adelardo Martí Agullo,ascension97@example.org,7450592227550,Masculino,2025-08-15,True
CL-08542,Celso del Diego,isidoro53@example.com,8322844908658,Masculino,2024-08-04,True
CL-08543,Máximo Rios Bru,cpinol@example.com,2181214578176,Masculino,2024-03-04,True
CL-08545,María Cristina Galvez Font,apoloniaexposito@example.org,6624584609131,Femenino,2025-07-09,True
CL-08546,Encarnita Pozo Pozo,cayetanoayllon@example.org,5774819166823,Masculino,2024-02-12,True
CL-08547,Ofelia Calderón Andrés,vianaleocadia@example.org,1306910186616,Femenino,2024-02-02,True
CL-08548,Juanita Pintor Morera,tamaritfilomena@example.com,9102124229221,Femenino,2024-09-29,True
CL-08549,María Luisa Delgado-Hervia,torojoaquina@example.com,6743851016884,Masculino,2024-10-07,True
CL-08550,,rafaela96@example.org,9027605661933,Femenino,2000-01-01,True
CL-12922,Brígida de Cobo,barbarahernandez@example.com,3711944110164,Femenino,2023-09-18,True
CL-12923,Joel Vázquez Carrera,rubenzurita@example.com,4426694857855,Femenino,2025-03-27,True
CL-12924,Ciríaco Sanchez-Lucena,plinio49@example.com,9807977255258,Masculino,2025-08-10,True
CL-08555,Martin Pelayo-Duque,valllina@example.com,7322034661245,Masculino,2023-10-19,True
CL-08557,Basilio Portillo Peralta,balduinososa@example.net,3465871266423,Masculino,2025-04-17,True
CL-12926,Chus Angelita Prats Expósito,larreanatalia@example.org,4277765673260,Masculino,2023-11-06,True
CL-08559,Melchor Ferrán Aroca,miguel-angelnevado@example.com,7287703117257,Masculino,2024-06-28,True
CL-08561,Bibiana de Villalobos,dazajudith@example.org,2814236297727,Femenino,2025-05-16,True
CL-08562,Virginia Perelló Mosquera,cesaratienza@example.com,9588934024918,Masculino,2024-01-15,True
CL-12928,Teófilo Falcón Cadenas,escrivaevelia@example.net,4378523598868,Masculino,2024-05-22,True
CL-08564,Gala del Cuadrado,leticia96@example.net,3421160015947,Masculino,2025-03-28,True
CL-08565,123,valero36@example.org,6364439721180,Masculino,2024-08-17,True
CL-08566,Teófila del Anglada,claudiaramos@example.net,3602749483474,Femenino,2024-09-28,True
CL-08567,Eleuterio Roca Serrano,fcerezo@example.net,5601697287660,Masculino,2023-10-12,True
CL-12929,Osvaldo Querol Barragán,wilfredo40@example.net,8311452848073,Femenino,2024-04-07,True
CL-12930,Pedro Gimenez Rosell,veronicacruz@example.org,9113785100267,Masculino,2024-09-20,True
CL-08572,Melchor del Múñiz,paztristan@example.com,6946364104363,Masculino,2025-05-16,True
CL-08573,Rogelio Arana Espada,walterberrocal@example.com,9380559896137,Masculino,2024-04-14,True
CL-08574,Jenaro del Malo,ycuadrado@example.com,9667890588414,Femenino,2023-09-17,True
CL-08575,Miguela Montesinos,escolanoteodosio@example.net,1653454588542,Femenino,2025-06-17,True
CL-12931,Gustavo Lumbreras-Matas,rcueto@example.net,5950432590556,Masculino,2024-03-26,True
CL-12932,Adriana del Merino,emilia83@example.net,9207165969462,Femenino,2024-01-17,True
CL-08578,Felisa Ferrández,contrerascandelaria@example.org,2034832611569,Femenino,2024-05-03,True
CL-12933,Pastor Reguera,vicentegil@example.org,2989949154699,Masculino,2025-08-13,True
CL-08580,Evangelina Cervera,harotono@example.org,34800863306,Masculino,2024-02-28,True
CL-08581,Joaquín Ernesto Adán Tormo,tamayohumberto@example.com,4137011972473,Masculino,2024-08-01,True
CL-08582,Marta del Pons,josueizquierdo@example.net,1593498687737,Masculino,2024-10-25,True
CL-08583,Leocadia Aznar Gracia,tsalas@example.org,2566869994824,Masculino,2023-11-03,True
CL-12934,Nereida Navas Escolano,loidaporras@example.com,0846657912085,Femenino,2024-01-22,True
CL-08586,José María del Romeu,tere07@example.net,0011019345676,Masculino,2026-01-01,True
CL-08587,Leandra Maestre Peñas,illano@example.com,4391455594474,Masculino,2023-12-21,True
CL-12935,Tecla Abril-Calderón,manriquewilfredo@example.com,3399710341089,Femenino,2024-08-26,True
CL-08589,Diana Chacón Tovar,ileanallanos@example.net,9270656652949,Masculino,2024-08-04,True
CL-12936,Natalio Torrens Barros,santiagosilva@example.org,3860617846820,Femenino,2024-12-07,True
CL-08591,Edelmira Cantón Ramón,gasconcarmelita@example.net,7127199393804,Femenino,2024-01-10,True
CL-08593,Trinidad Ángela Duque Galindo,alma90@example.com,8744147515186,Femenino,2023-10-05,True
CL-12938,Marcial Cristóbal Quero Cifuentes,florina60@example.net,9648118543957,Femenino,2024-05-08,True
CL-08595,Amanda Catalá Bermúdez,ggimeno@example.com,8395494922170,Femenino,2024-12-22,True
CL-08596,Íngrid Mulet Molins,hverdu@example.net,9970154957536,Masculino,2024-05-07,True
CL-08597,Adalberto Tudela Alegria,abelpalacio@example.org,1953378229460,Femenino,2025-01-11,True
CL-08598,Pepita Miranda-Ros,xegea@example.org,4330461708502,Masculino,2025-03-18,True
CL-08599,Jordán Dionisio Quero Ayllón,rosario98@example.com,9930357937576,Masculino,2025-07-16,True
CL-08601,Santos Montes-Viana,casandra33@example.net,3985223261687,Masculino,2024-05-16,True
CL-08602,Gaspar Guardia Gilabert,dazafausto@example.com,4625953770413,Masculino,2024-11-01,True
CL-08603,Reinaldo Bermejo Royo,david79@example.net,2187922409264,Masculino,2025-05-19,True
CL-08604,Rico Gallo Estévez,carojose-manuel@example.net,34882656268,Femenino,2000-01-01,True
CL-08605,Marcio Ros Hervás,bruno10@example.net,2752562244277,Femenino,2024-10-21,True
CL-12939,Nieves Talavera Puente,maximino49@example.org,9978410455671,Femenino,2025-06-02,True
CL-08607,Miguela Carranza Sainz,estela70@example.net,7933212431617,Femenino,2024-04-07,True
CL-08609,Heraclio del Amat,noeliaburgos@example.net,0922056472253,Masculino,2023-11-12,True
CL-08611,Javiera Losada Rocamora,casemiroalvarado@example.com,5682404920358,Masculino,2023-11-02,True
CL-08612,Isabela Fábregas-Hernández,narias@example.org,0540450791071,Femenino,2025-02-01,True
CL-08613,Íñigo Iñiguez-Montero,chemaferreras@example.org,6858005736327,Masculino,2024-12-16,True
CL-08614,Marcelo Pino Jaén,tmunoz@example.net,6692163019162,Masculino,2024-11-02,True
CL-08615,Teodoro Gabaldón,zacarias26@example.com,4170355494731,Femenino,2025-03-14,True
CL-12942,Marcio Sarabia Andrade,eblazquez@example.org,0594819717692,Femenino,2025-07-03,True
CL-08618,Salvador Ramirez Montesinos,rosa51@example.org,3704600825538,Masculino,2023-10-14,True
CL-08619,Herminio Amaya Vendrell,alcoleamarc@example.org,1372937726763,Femenino,2024-01-09,True
CL-12943,Judith Pinilla Segarra,chaconbonifacio@example.org,5281136334519,Masculino,2025-03-22,True
CL-08622,Genoveva Gallart Gomila,ogarmendia@example.org,9802732523176,Femenino,2023-11-27,True
CL-08623,Maximiliano Gomez,moyaroberto@example.net,7967229110327,Femenino,2025-03-29,True
CL-08625,@Oliver,jacinto95@example.com,7749598697112,Femenino,2024-01-16,True
CL-08626,Amparo Cabañas Pintor,khurtado@example.com,3872509796026,Masculino,2024-08-26,True
CL-08627,Dionisio del Rivera,josealvarado@example.com,4212783674201,Femenino,2025-08-20,True
CL-08628,Ruperta Ponce Hernández,kcampos@example.org,34984025476,Femenino,2023-09-13,True
CL-12945,Ana Carrión Baena,germancalvo@example.net,4139144370184,Masculino,2024-10-03,True
CL-12946,Samu Gual Taboada,jennifer78@example.org,4021413118251,Femenino,2023-09-16,True
CL-08631,María José Coello-Samper,enriquezalvaro@example.org,4215113871499,Masculino,2023-12-02,True
CL-08633,Trinidad Carreño,jose-luispozo@example.net,6823733699595,Femenino,2025-08-22,True
CL-12948,Jaime Gisbert Barrera,ibanezismael@example.com,4112135471244,Femenino,2024-02-16,True
CL-12949,Leocadia Guzman Tormo,consuelaizquierdo@example.org,9940795009758,Masculino,2024-07-30,True
CL-08636,Dionisio Comas Camacho,ingrid73@example.com,6424667269786,Masculino,2025-06-21,True
CL-12950,Calista Eli Tejedor Company,hquiros@example.com,3425788291335,Masculino,2025-04-28,True
CL-08638,Timoteo Fuster Puga,pavonaranzazu@example.net,5709230003575,Masculino,2025-07-24,True
CL-08639,Berto Gordillo Catalán,ester02@example.net,2598649964434,Masculino,2024-11-15,True
CL-12951,Elías del Grau,juan-jose06@example.net,6691209073208,Masculino,2025-03-20,True
CL-08642,Eutimio Roselló Martín,canaleshernan@example.com,3476765394444,Femenino,2024-05-24,True
CL-12952,Hector Plaza Macías,tpedrero@example.com,2056518536628,Masculino,2023-10-25,True
CL-12953,Celso Ismael Montero Bou,luisaaragon@example.com,2410471897777,Masculino,2024-07-22,True
CL-12954,Lino Sainz Manzano,isaiasbenavent@example.org,6281671772284,Masculino,2024-12-05,True
CL-08646,Febe Ferrándiz-Manjón,carolinareal@example.com,0049573080170,Femenino,2024-04-24,True
